nom_hotel,ref_dossier,date_resa,date_depart,réseau,regroupement_réseau,adu,enf,dep,arr,destination,nts,brut_ttc,cie,achats_prev,comm.,marge_net
HOTEL 16,492230BA49,2026-07-01,2026-07-16,MACOMORP,B2C,2,0,PAR,HER,CRETE,7,2974.4,TO,1988.4240000000002,0.0,985.9759999999999
HOTEL 14,449269AA44,2025-12-10,2026-07-16,MACOMORP,B2C,5,1,MRS,HER,CRETE,7,6400.0,V7,5249.997,0.0,1150.0029999999997
HOTEL 7,099710BA09,2026-05-16,2026-07-16,SA,B2B,4,0,GVA,CFU,CORFU,5,3256.0,U2,2266.632,531.55,457.818
HOTEL 2,743259AA74,2025-11-07,2026-07-16,SA,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,7,2200.0,U2,1954.0259999999998,353.14,-107.16599999999983
HOTEL 2,012769AA01,2025-12-26,2026-07-16,SA,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,7,2280.0,U2,1785.906,366.58,127.51400000000007
HOTEL 14,251330BA25,2026-07-04,2026-07-16,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2786.0,V7,1979.7299999999998,491.04,315.2300000000002
HOTEL 5,387320BA38,2026-06-04,2026-07-16,SA,B2B,3,0,BOD,CFU,CORFU,7,3123.0,U2,2781.5130000000004,502.99,-161.50300000000038
HOTEL 8,449169AA44,2025-12-06,2026-07-16,TJSAVAH,B2B,4,0,PAR,HER,CRETE,11,13060.0,TO,8583.119999999999,1996.8,2480.080000000001
HOTEL 5,269220BA26,2026-06-02,2026-07-16,MACOMORP,B2C,2,2,PAR,CFU,CORFU,11,3873.36,U2,4349.187000000001,0.0,-475.8270000000007
HOTEL 4,910430BA91,2026-07-06,2026-07-16,TJ,B2C,2,0,MRS,ATH,GRECE CONTINENTALE,9,2555.28,A3,2446.758,0.0,108.52200000000039
HOTEL 8,712630BA71,2026-07-12,2026-07-16,TJGPV,B2B,4,0,HER,HER,CRETE,6,4004.0,NON RENSEIGNÉ,3485.1600000000003,640.64,-121.8000000000003
HOTEL 8,198920BA19,2026-06-22,2026-07-16,TJGPV,B2B,2,0,NON RENSEIGNÉ,HER,CRETE,7,3196.0,NON RENSEIGNÉ,2421.0,511.36,263.64
HOTEL 8,284330BA28,2026-07-05,2026-07-16,TJGPV,B2B,4,0,HER,HER,CRETE,5,3628.0,NON RENSEIGNÉ,2989.8,580.48,57.7199999999998
HOTEL 8,237430BA23,2026-07-08,2026-07-16,TJGPV,B2B,2,0,MRS,HER,CRETE,6,3636.0,V7,3244.842,546.88,-155.7220000000001
HOTEL 23,674069AA67,2025-12-02,2026-07-16,SA,B2B,2,2,PAR,SKG,THESSALONIQUE,11,8364.0,TO,5879.43,1350.73,1133.8399999999997
HOTEL 20,594899AA59,2026-03-09,2026-07-16,CRELCEL,B2B,2,0,BRU,RHO,RHODES,9,2614.0,SN,2279.43,277.2,57.370000000000175
HOTEL 4,133430BA13,2026-07-07,2026-07-16,CRELCEL,B2B,5,0,MRS,ATH,GRECE CONTINENTALE,7,6405.0,TO,5091.255,1079.1,234.64499999999998
HOTEL 8,730920BA73,2026-06-19,2026-07-16,TJGPV,B2B,2,0,HER,HER,CRETE,7,2820.0,NON RENSEIGNÉ,2221.2000000000003,451.2,147.59999999999974
HOTEL 8,013120BA01,2026-05-27,2026-07-17,TJGPV,B2B,2,0,HER,HER,CRETE,6,2556.0,NON RENSEIGNÉ,1988.28,408.96,158.76000000000005
HOTEL 8,676399AA67,2026-02-24,2026-07-17,TJSA,B2B,2,2,MPL,HER,CRETE,7,6543.0,TO,4504.905,983.9,1054.1950000000002
HOTEL 8,886199AA88,2026-02-19,2026-07-17,TJFSAVAH,B2B,2,0,LYS,HER,CRETE,10,5336.0,TO,3828.2400000000002,814.95,692.8099999999997
HOTEL 22,384920BA38,2026-06-20,2026-07-17,TJPV,B2B,3,0,PAR,SKG,THESSALONIQUE,7,3005.0,TO,2720.997,0.0,284.00300000000016
HOTEL 8,950630BA95,2026-07-12,2026-07-17,TJGPV,B2B,2,1,HER,HER,CRETE,5,1808.0,NON RENSEIGNÉ,1569.15,289.28,-50.430000000000064
HOTEL 8,578330BA57,2026-07-06,2026-07-17,TJGPV,B2B,2,1,HER,HER,CRETE,7,2486.0,NON RENSEIGNÉ,2234.1600000000003,397.76,-145.9200000000003
HOTEL 8,119120BA11,2026-05-29,2026-07-17,TJGPV,B2B,2,0,HER,HER,CRETE,7,2994.0,NON RENSEIGNÉ,2330.2799999999997,479.04,184.68000000000023
HOTEL 8,616820BA61,2026-06-17,2026-07-17,TJGPV,B2B,2,0,NCE,HER,CRETE,7,3738.0,A3,2940.282,565.12,232.59799999999984
HOTEL 8,716820BA71,2026-06-17,2026-07-17,TJGPV,B2B,2,0,HER,HER,CRETE,10,4364.0,NON RENSEIGNÉ,3438.0,698.24,227.76
HOTEL 8,337910BA33,2026-05-21,2026-07-17,TJGPV,B2B,3,1,HER,HER,CRETE,10,6593.0,NON RENSEIGNÉ,5092.794,1054.88,445.326
HOTEL 9,373720BA37,2026-06-15,2026-07-17,SA,B2B,3,0,NTE,HER,CRETE,14,7994.0,TO,6371.352,1309.72,312.9280000000001
HOTEL 8,118530BA11,2026-07-11,2026-07-17,LEVARAK,B2B,2,0,PAR,HER,CRETE,6,2796.0,TO,2316.5460000000003,317.76,161.69399999999973
HOTEL 22,370410BA37,2026-04-28,2026-07-17,MACOMORP,B2C,5,0,PAR,SKG,THESSALONIQUE,13,2721.16,TO,6114.996,0.0,-3393.8360000000002
HOTEL 14,465200BA46,2026-03-18,2026-07-17,MACOMORP,B2C,3,0,PAR,HER,CRETE,7,4331.7,U2,2911.563,0.0,1420.1369999999997
HOTEL 17,000589AA00,2026-02-03,2026-07-17,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2751.0,TO,1974.24,475.02,301.74
HOTEL 17,671430BA67,2026-07-07,2026-07-17,CRELCEL,B2B,2,0,PAR,HER,CRETE,3,1212.0,TO,1015.1100000000001,166.92,29.969999999999885
HOTEL 5,344420BA34,2026-06-06,2026-07-17,CRELCEL,B2B,1,1,PAR,CFU,CORFU,11,2984.0,TO,2744.19,506.88,-267.07000000000005
HOTEL 22,169589AA16,2026-02-05,2026-07-17,CRELCEL,B2B,2,0,PAR,SKG,THESSALONIQUE,9,2462.0,TO,2042.415,195.05,224.53500000000003
HOTEL 22,097989AA09,2026-02-14,2026-07-17,CRELCEL,B2B,3,0,PAR,SKG,THESSALONIQUE,10,4512.0,TO,3536.1270000000004,361.37,614.5029999999996
HOTEL 22,327289AA32,2026-01-29,2026-07-17,CRELCEL,B2B,2,0,BSL,SKG,THESSALONIQUE,11,2968.0,LH,2143.386,458.64,365.97400000000005
HOTEL 5,666810BA66,2026-05-18,2026-07-17,RUOFERRAC,B2B,2,0,PAR,CFU,CORFU,12,3804.0,TO,2994.39,668.68,140.93000000000018
HOTEL 22,144669AA14,2025-12-22,2026-07-17,RUOFERRAC,B2B,8,0,PAR,SKG,THESSALONIQUE,7,9582.0,FR,6898.473,1759.25,924.277
HOTEL 4,680430BA68,2026-07-07,2026-07-17,GPV,B2B,4,0,ATH,ATH,GRECE CONTINENTALE,7,2748.0,NON RENSEIGNÉ,2469.6,439.68,-161.27999999999992
HOTEL 14,963810BA96,2026-05-17,2026-07-17,GPV,B2B,3,1,PAR,HER,CRETE,10,6644.0,TO,5219.28,1024.0,400.72000000000025
HOTEL 14,319630BA31,2026-07-15,2026-07-17,GPV,B2B,3,0,HER,HER,CRETE,7,2990.0,NON RENSEIGNÉ,1934.28,478.4,577.32
HOTEL 14,029630BA02,2026-07-15,2026-07-17,GPV,B2B,2,0,NON RENSEIGNÉ,HER,CRETE,4,986.0,NON RENSEIGNÉ,784.8000000000001,157.76,43.43999999999994
HOTEL 8,628820BA62,2026-06-18,2026-07-17,MACOMORP,B2C,2,0,LYS,HER,CRETE,6,2992.4,TO,2478.24,0.0,514.1600000000003
HOTEL 5,575920BA57,2026-06-21,2026-07-17,TJ,B2C,3,0,PAR,CFU,CORFU,14,5349.9,U2,4444.893000000001,0.0,905.0069999999987
HOTEL 8,317210BA31,2026-04-22,2026-07-17,TJ,B2C,5,0,LYS,HER,CRETE,10,11016.6,TO,9312.75,0.0,1703.8500000000004
HOTEL 8,726630BA72,2026-07-13,2026-07-17,TJ,B2C,3,0,LYS,HER,CRETE,6,3896.0,TO,3441.771,0.0,454.2289999999998
HOTEL 20,658030BA65,2026-06-26,2026-07-17,TJ,B2C,1,0,PAR,RHO,RHODES,5,1287.28,TO,874.17,0.0,413.11
HOTEL 12,825030BA82,2026-06-25,2026-07-17,TJ,B2C,2,0,NTE,HER,CRETE,8,4576.0,TO,3621.42,0.0,954.5799999999999
HOTEL 14,532910BA53,2026-05-20,2026-07-17,TJ,B2C,2,0,NTE,HER,CRETE,7,2852.45,TO,2449.224,0.0,403.22599999999966
HOTEL 14,032910BA03,2026-05-20,2026-07-17,TJ,B2C,2,0,NTE,HER,CRETE,7,2765.38,TO,2374.353,0.0,391.02700000000004
HOTEL 8,271420BA27,2026-06-05,2026-07-17,TJ,B2C,3,0,PAR,HER,CRETE,13,11457.0,TO,9003.987000000001,0.0,2453.012999999999
HOTEL 18,254120BA25,2026-05-28,2026-07-17,TJ,B2C,2,1,PAR,RHO,RHODES,12,6359.0,TO,4613.76,0.0,1745.2399999999998
HOTEL 2,321379AA32,2026-01-12,2026-07-17,MACOMORP,B2C,3,1,BSL,ATH,GRECE CONTINENTALE,7,3518.28,U2,2845.548,0.0,672.7320000000004
HOTEL 16,262220BA26,2026-05-31,2026-07-17,GPV,B2B,2,0,HER,HER,CRETE,7,1718.0,NON RENSEIGNÉ,1425.3120000000001,274.88,17.80799999999988
HOTEL 14,524000BA52,2026-03-13,2026-07-17,GPV,B2B,4,0,HER,HER,CRETE,7,3968.0,NON RENSEIGNÉ,2800.8,634.88,532.3199999999998
HOTEL 14,119369AA11,2025-12-14,2026-07-17,GPV,B2B,1,1,HER,HER,CRETE,11,2586.0,NON RENSEIGNÉ,2098.08,413.76,74.16000000000008
HOTEL 1,217720BA21,2026-06-15,2026-07-17,MACOMORP,B2C,2,0,PAR,ATH,GRECE CONTINENTALE,14,4460.0,GQ,3381.867,0.0,1078.1329999999998
HOTEL 7,181030BA18,2026-06-23,2026-07-17,PV,B2B,4,1,PAR,CFU,CORFU,12,6164.0,U2,5323.059,0.0,840.9409999999998
HOTEL 17,894589AA89,2026-02-04,2026-07-17,SAVAH,B2B,2,0,LYS,HER,CRETE,7,2510.0,TO,1833.84,402.86,273.30000000000007
HOTEL 22,628689AA62,2026-02-07,2026-07-18,SAVAH,B2B,2,0,BSL,SKG,THESSALONIQUE,7,2764.0,U2,1941.381,455.96,366.65899999999993
HOTEL 14,255600BA25,2026-03-30,2026-07-18,PATERP,B2B,3,0,PAR,HER,CRETE,10,6265.0,TO,4176.36,1019.76,1068.8800000000003
HOTEL 9,441620BA44,2026-06-11,2026-07-18,MACOMORP,B2C,2,0,PAR,HER,CRETE,7,2813.0,TO,2532.204,0.0,280.7959999999998
HOTEL 16,923600BA92,2026-03-30,2026-07-18,GPV,B2B,4,2,HER,HER,CRETE,7,4794.0,NON RENSEIGNÉ,4332.366,767.04,-305.40599999999995
HOTEL 8,599000BA59,2026-03-14,2026-07-18,GPV,B2B,3,1,MRS,HER,CRETE,7,5689.0,GQ,4092.3180000000007,860.96,735.7219999999993
HOTEL 8,555920BA55,2026-06-21,2026-07-18,TJ,B2C,4,1,PAR,HER,CRETE,7,8357.44,TO,6496.911,0.0,1860.5290000000005
HOTEL 8,670569AA67,2025-12-17,2026-07-18,TJ,B2C,4,0,LYS,HER,CRETE,13,13284.0,SN,9339.552000000001,0.0,3944.4479999999985
HOTEL 3,976310BA97,2026-04-26,2026-07-18,TJ,B2C,2,0,LYS,ATH,GRECE CONTINENTALE,7,2725.92,U2,2370.69,0.0,355.23
HOTEL 18,023879AA02,2026-01-21,2026-07-18,EBMOCRUOT,B2B,2,1,LYS,RHO,RHODES,7,5164.0,TO,3337.65,831.76,994.5899999999999
HOTEL 2,231630BA23,2026-07-12,2026-07-18,TJ,B2C,2,0,PAR,ATH,GRECE CONTINENTALE,10,3004.0,AF,2847.132,0.0,156.86799999999994
HOTEL 23,779630BA77,2026-07-15,2026-07-18,TJ,B2C,3,0,PAR,SKG,THESSALONIQUE,7,4266.0,TO,4413.393000000001,0.0,-147.39300000000094
HOTEL 20,817310BA81,2026-04-27,2026-07-18,TSOOB,B2B,2,0,BRU,RHO,RHODES,7,2236.0,FR,1720.7640000000001,368.93,146.30599999999987
HOTEL 20,039000BA03,2026-03-14,2026-07-18,MACOMORP,B2C,4,0,PAR,RHO,RHODES,6,4039.49,TO,3068.253,0.0,971.2369999999996
HOTEL 11,365010BA36,2026-04-14,2026-07-18,MACOMORP,B2C,4,0,HER,HER,CRETE,8,5364.0,NON RENSEIGNÉ,4374.0,0.0,990.0
HOTEL 5,439320BA43,2026-06-05,2026-07-18,EBMOCRUOT,B2B,2,0,BRU,CFU,CORFU,7,2486.0,FR,1991.0520000000001,410.93,84.01799999999986
HOTEL 20,807789AA80,2026-02-09,2026-07-18,MACOMORP,B2C,4,0,PAR,RHO,RHODES,7,4754.32,TO,3984.228,0.0,770.0919999999996
HOTEL 14,996630BA99,2026-07-14,2026-07-18,GPV,B2B,3,1,HER,HER,CRETE,10,4216.0,NON RENSEIGNÉ,3978.0,674.56,-436.55999999999995
HOTEL 14,287630BA28,2026-07-14,2026-07-18,GPV,B2B,2,0,HER,HER,CRETE,7,1484.0,NON RENSEIGNÉ,1400.4,237.44,-153.8400000000001
HOTEL 14,197630BA19,2026-07-14,2026-07-18,GPV,B2B,2,0,HER,HER,CRETE,5,1120.0,NON RENSEIGNÉ,1008.0,179.2,-67.19999999999999
HOTEL 14,381220BA38,2026-05-30,2026-07-18,SRUOTCERID,B2C,2,0,MXP,HER,CRETE,7,2596.0,FR,1805.5620000000001,0.0,790.4379999999999
HOTEL 3,293330BA29,2026-07-04,2026-07-18,RUOFERRAC,B2B,3,0,BES,ATH,GRECE CONTINENTALE,7,3920.0,V7,2784.681,703.73,431.58899999999994
HOTEL 14,310420BA31,2026-06-05,2026-07-18,MACOMORP,B2C,2,0,PAR,HER,CRETE,14,4585.58,TO,3652.614,0.0,932.9659999999999
HOTEL 18,544089AA54,2026-01-25,2026-07-18,MACOMORP,B2C,2,0,LYS,RHO,RHODES,7,3069.43,TO,2596.23,0.0,473.1999999999998
HOTEL 5,902710BA90,2026-05-12,2026-07-18,CRELCEL,B2B,2,0,PAR,CFU,CORFU,9,3206.0,TO,2321.442,547.92,336.63800000000003
HOTEL 18,849630BA84,2026-07-15,2026-07-18,CRELCEL,B2B,2,2,PAR,RHO,RHODES,7,6678.0,AF,4465.62,958.15,1254.23
HOTEL 16,878910BA87,2026-05-22,2026-07-18,CRELCEL,B2B,2,0,BOD,HER,CRETE,9,2762.0,U2,2188.08,480.6,93.32000000000005
HOTEL 5,833300BA83,2026-03-21,2026-07-18,CRELCEL,B2B,1,1,BCN,CFU,CORFU,7,2625.0,FR,1990.314,465.3,169.3859999999999
HOTEL 17,482220BA48,2026-05-31,2026-07-18,CRELCEL,B2B,2,0,BOD,HER,CRETE,7,2602.0,V7,2148.444,395.3,58.25600000000003
HOTEL 5,062630BA06,2026-07-13,2026-07-18,CRELCEL,B2B,2,0,PAR,CFU,CORFU,6,2028.0,U2,1772.802,232.32,22.8780000000001
HOTEL 18,712820BA71,2026-06-17,2026-07-18,MACOMORP,B2C,3,1,PAR,RHO,RHODES,7,5807.6,U2,4854.204000000001,0.0,953.3959999999997
HOTEL 14,444710BA44,2026-05-13,2026-07-18,MACOMORP,B2C,2,1,BOD,HER,CRETE,7,3025.0,U2,2508.588,0.0,516.4119999999998
HOTEL 2,537879AA53,2026-01-22,2026-07-18,MACOMORP,B2C,3,0,LYS,ATH,GRECE CONTINENTALE,7,3542.0,TO,2427.84,0.0,1114.1599999999999
HOTEL 8,153469AA15,2025-12-15,2026-07-18,MACOMORP,B2C,3,0,PAR,HER,CRETE,13,9300.0,TO,7186.833,0.0,2113.1670000000004
HOTEL 8,553469AA55,2025-12-15,2026-07-18,MACOMORP,B2C,8,0,PAR,HER,CRETE,13,22600.0,TO,18142.56,0.0,4457.439999999999
HOTEL 14,836530BA83,2026-07-11,2026-07-18,LEVARAK,B2B,2,0,MRS,HER,CRETE,7,2654.0,V7,2292.714,311.76,49.52600000000007
HOTEL 22,427230BA42,2026-07-02,2026-07-18,LEVARAK,B2B,2,1,PAR,SKG,THESSALONIQUE,7,3560.0,TO,2349.612,393.96,816.4279999999999
HOTEL 1,391710BA39,2026-05-12,2026-07-18,MOCRUOT,B2B,2,2,NCE,ATH,GRECE CONTINENTALE,5,3559.0,U2,2386.8990000000003,567.01,605.0909999999997
HOTEL 2,772969AA77,2026-01-03,2026-07-18,SA,B2B,4,0,BES,ATH,GRECE CONTINENTALE,7,5548.0,A3,4364.1,869.57,314.3299999999996
HOTEL 8,871120BA87,2026-05-27,2026-07-18,TJGPV,B2B,2,0,HER,HER,CRETE,7,3178.0,NON RENSEIGNÉ,2360.5200000000004,508.48,308.99999999999955
HOTEL 8,898530BA89,2026-07-11,2026-07-18,TJGPV,B2B,2,0,HER,HER,CRETE,5,1628.0,NON RENSEIGNÉ,1456.65,260.48,-89.13000000000011
HOTEL 8,679530BA67,2026-07-11,2026-07-18,TJGPV,B2B,2,0,HER,HER,CRETE,7,2260.0,NON RENSEIGNÉ,2028.5100000000002,361.6,-130.11000000000024
HOTEL 20,343120BA34,2026-05-27,2026-07-18,TJPV,B2B,3,3,PAR,RHO,RHODES,7,5242.0,U2,4914.072,0.0,327.9279999999999
HOTEL 9,558630BA55,2026-07-14,2026-07-18,TJPV,B2B,2,0,LYS,HER,CRETE,7,2664.0,V7,2817.2520000000004,0.0,-153.2520000000004
HOTEL 8,280189AA28,2026-01-26,2026-07-18,TJSA,B2B,2,0,PAR,HER,CRETE,14,5917.0,TO,4925.16,578.7,413.1400000000001
HOTEL 8,823430BA82,2026-07-07,2026-07-18,TJSA,B2B,1,1,BOD,HER,CRETE,7,3638.0,U2,2804.436,553.17,280.3939999999999
HOTEL 18,560920BA56,2026-06-19,2026-07-18,SA,B2B,2,0,LYS,RHO,RHODES,7,3404.0,TO,2465.136,541.3,397.5640000000001
HOTEL 8,314389AA31,2026-01-31,2026-07-19,TJSAVAH,B2B,4,0,LIL,HER,CRETE,7,7864.0,GQ,5633.424,1174.99,1055.586
HOTEL 8,477749AA47,2025-10-23,2026-07-19,TJMOCRUOT,B2B,2,0,PAR,HER,CRETE,14,6790.0,TO,4992.3,1118.88,678.8199999999997
HOTEL 8,242120BA24,2026-05-27,2026-07-19,TJGPV,B2B,2,0,NON RENSEIGNÉ,HER,CRETE,14,6468.0,NON RENSEIGNÉ,5133.0599999999995,1034.88,300.0600000000004
HOTEL 8,198949AA19,2025-10-30,2026-07-19,TJCRELCEL,B2B,3,0,PAR,HER,CRETE,12,8455.0,TO,5746.41,992.28,1716.3100000000002
HOTEL 5,508720BA50,2026-06-16,2026-07-19,PEDNI,B2B,2,0,PAR,CFU,CORFU,7,2898.0,U2,2095.0020000000004,336.0,466.9979999999996
HOTEL 8,704330BA70,2026-07-04,2026-07-19,TJGPV,B2B,3,0,HER,HER,CRETE,7,4980.0,NON RENSEIGNÉ,3904.92,796.8,278.28
HOTEL 8,615020BA61,2026-05-24,2026-07-19,TJGPV,B2B,2,0,HER,HER,CRETE,6,2302.0,NON RENSEIGNÉ,1844.1000000000001,368.32,89.57999999999987
HOTEL 8,308810BA30,2026-05-19,2026-07-19,TJGPV,B2B,4,0,HER,HER,CRETE,10,8704.0,NON RENSEIGNÉ,6894.0,1392.64,417.3599999999999
HOTEL 3,022420BA02,2026-06-05,2026-07-19,LEVARAK,B2B,3,0,MRS,ATH,GRECE CONTINENTALE,11,7653.0,A3,5805.999,880.56,966.4410000000003
HOTEL 14,910169AA91,2025-12-03,2026-07-19,SA,B2B,4,0,LYS,HER,CRETE,10,6624.0,U2,5294.772,1081.92,247.308
HOTEL 9,667399AA66,2026-02-24,2026-07-19,MACOMORP,B2C,2,1,LYS,HER,CRETE,7,4044.0,U2,2973.348,0.0,1070.652
HOTEL 8,227299AA22,2026-02-21,2026-07-19,MACOMORP,B2C,4,0,MRS,HER,CRETE,7,7166.0,TO,5452.5599999999995,0.0,1713.4400000000005
HOTEL 8,508399AA50,2026-02-24,2026-07-19,MACOMORP,B2C,1,2,MRS,HER,CRETE,7,4478.0,TO,3125.1600000000003,0.0,1352.8399999999997
HOTEL 20,757130BA75,2026-06-30,2026-07-19,MACOMORP,B2C,2,0,PAR,RHO,RHODES,3,1160.0,TO,888.048,0.0,271.952
HOTEL 18,812730BA81,2026-07-15,2026-07-19,MACOMORP,B2C,6,1,LIL,RHO,RHODES,7,12300.0,V7,9512.01,0.0,2787.99
HOTEL 14,775420BA77,2026-06-06,2026-07-19,MACOMORP,B2C,2,0,PAR,HER,CRETE,13,4501.0,TO,3678.1200000000003,0.0,822.8799999999997
HOTEL 16,467310BA46,2026-04-27,2026-07-19,MACOMORP,B2C,2,0,PAR,HER,CRETE,10,3376.0,U2,2666.772,0.0,709.2280000000001
HOTEL 7,849230BA84,2026-07-03,2026-07-19,MACOMORP,B2C,1,0,PAR,CFU,CORFU,10,1660.0,TO,1308.645,0.0,351.355
HOTEL 8,499799AA49,2026-03-07,2026-07-19,MACOMORP,B2C,4,1,PAR,HER,CRETE,9,9752.4,TO,7698.6,0.0,2053.7999999999993
HOTEL 5,559020BA55,2026-05-26,2026-07-19,MACOMORP,B2C,3,1,PAR,CFU,CORFU,9,4503.9,U2,3995.0099999999998,0.0,508.8899999999999
HOTEL 14,023669AA02,2025-12-22,2026-07-19,MACOMORP,B2C,2,0,PAR,HER,CRETE,10,3342.24,U2,2765.826,0.0,576.4139999999998
HOTEL 14,765420BA76,2026-06-06,2026-07-19,CRELCEL,B2B,2,1,EAP,HER,CRETE,9,5066.0,U2,3585.213,899.46,581.3269999999998
HOTEL 17,610320BA61,2026-06-02,2026-07-19,CRELCEL,B2B,2,0,LIL,HER,CRETE,7,2430.0,GQ,2050.758,407.52,-28.277999999999793
HOTEL 20,552620BA55,2026-06-11,2026-07-19,CRELCEL,B2B,2,0,PAR,RHO,RHODES,9,3024.0,TO,2340.207,511.56,172.23300000000012
HOTEL 14,233020BA23,2026-05-23,2026-07-19,MACOMORP,B2C,3,0,LIL,HER,CRETE,9,5991.0,AF,4353.75,0.0,1637.25
HOTEL 14,078300BA07,2026-03-22,2026-07-19,MACOMORP,B2C,4,0,PAR,HER,CRETE,10,8844.0,TO,5694.48,0.0,3149.5200000000004
HOTEL 18,400730BA40,2026-07-15,2026-07-19,MACOMORP,B2C,2,0,NTE,RHO,RHODES,7,2810.08,V7,2323.2960000000003,0.0,486.78399999999965
HOTEL 3,362130BA36,2026-06-28,2026-07-19,MACOMORP,B2C,4,0,PAR,ATH,GRECE CONTINENTALE,14,9376.64,TO,8430.912,0.0,945.7279999999992
HOTEL 18,741510BA74,2026-05-03,2026-07-19,MACOMORP,B2C,2,1,PAR,RHO,RHODES,11,7445.0,TO,4868.46,0.0,2576.54
HOTEL 16,400630BA40,2026-07-11,2026-07-19,CRELCEL,B2B,4,0,EAP,HER,CRETE,7,6504.0,U2,4845.852,768.48,889.6680000000001
HOTEL 17,493000BA49,2026-03-13,2026-07-19,CRELCEL,B2B,2,0,PAR,HER,CRETE,14,3664.0,TO,2921.04,636.12,106.84000000000003
HOTEL 14,128630BA12,2026-07-14,2026-07-19,GPV,B2B,2,0,HER,HER,CRETE,8,1770.0,NON RENSEIGNÉ,1596.6000000000001,283.2,-109.80000000000013
HOTEL 16,015020BA01,2026-05-24,2026-07-19,GPV,B2B,2,0,PAR,HER,CRETE,14,4736.0,TO,3840.264,695.36,200.37599999999986
HOTEL 5,607420BA60,2026-06-07,2026-07-19,GPV,B2B,3,0,PAR,CFU,CORFU,6,2805.0,TO,2231.1450000000004,405.12,168.73499999999956
HOTEL 14,487910BA48,2026-05-21,2026-07-19,GPV,B2B,4,0,PAR,HER,CRETE,7,4940.0,U2,3881.3040000000005,760.96,297.7359999999994
HOTEL 18,404820BA40,2026-06-17,2026-07-19,GPV,B2B,2,1,LIL,RHO,RHODES,7,3924.0,V7,2892.897,612.48,418.62300000000005
HOTEL 7,426920BA42,2026-06-21,2026-07-19,TIPV,B2B,2,0,MIL,CFU,CORFU,4,928.0,W4,799.218,0.0,128.78200000000004
HOTEL 7,994510BA99,2026-05-05,2026-07-19,TIPV,B2B,2,2,MIL,CFU,CORFU,7,2422.0,W4,1979.118,0.0,442.88200000000006
HOTEL 14,479210BA47,2026-04-23,2026-07-19,FSAVAH,B2B,2,0,PAR,HER,CRETE,7,2658.0,U2,2003.6520000000003,429.75,224.59799999999973
HOTEL 5,588820BA58,2026-06-18,2026-07-19,MACOMORP,B2C,3,0,LYS,CFU,CORFU,7,2501.03,V7,2997.468,0.0,-496.43799999999965
HOTEL 7,606630BA60,2026-07-13,2026-07-19,MACOMORP,B2C,2,0,LIL,CFU,CORFU,7,1656.2,V7,1408.239,0.0,247.961
HOTEL 23,774920BA77,2026-06-20,2026-07-19,TJ,B2C,2,0,PAR,SKG,THESSALONIQUE,7,2648.8,TO,2268.54,0.0,380.2600000000002
HOTEL 16,434130BA43,2026-06-29,2026-07-19,TJ,B2C,2,0,PAR,HER,CRETE,9,5555.68,AF,3923.388,0.0,1632.2920000000004
HOTEL 18,541410BA54,2026-04-28,2026-07-19,MACOMORP,B2C,2,0,PAR,RHO,RHODES,11,4963.14,TO,4398.381,0.0,564.759
HOTEL 5,831820BA83,2026-06-16,2026-07-19,MACOMORP,B2C,3,0,LIL,CFU,CORFU,14,5397.21,V7,4678.461,0.0,718.7489999999998
HOTEL 1,276610BA27,2026-05-10,2026-07-19,TJ,B2C,2,0,PAR,ATH,GRECE CONTINENTALE,10,2733.64,TO,2509.452,0.0,224.18799999999965
HOTEL 8,606499AA60,2026-02-26,2026-07-19,TJ,B2C,2,0,MRS,HER,CRETE,7,3928.0,TO,2918.88,0.0,1009.1199999999999
HOTEL 18,787230BA78,2026-07-03,2026-07-19,NUALAS,B2B,2,0,LIL,RHO,RHODES,7,2954.0,V7,2161.8,463.01,329.1899999999998
HOTEL 16,473020BA47,2026-05-23,2026-07-19,GPV,B2B,4,0,PAR,HER,CRETE,14,8636.0,TO,6997.68,1256.96,381.3599999999997
HOTEL 8,252310BA25,2026-04-24,2026-07-19,PEDNI,B2B,2,0,MRS,HER,CRETE,7,4274.0,TO,3027.24,698.88,547.8800000000002
HOTEL 8,088989AA08,2026-02-14,2026-07-19,PEDNI,B2B,2,1,MRS,HER,CRETE,7,4703.0,TO,2997.36,761.37,944.2699999999999
HOTEL 5,464620BA46,2026-06-11,2026-07-19,GPV,B2B,3,0,MRS,CFU,CORFU,7,3586.0,FR,2674.485,517.6,393.91499999999985
HOTEL 16,954120BA95,2026-05-28,2026-07-19,GPV,B2B,1,1,HER,HER,CRETE,7,1764.0,NON RENSEIGNÉ,1441.728,282.24,40.031999999999925
HOTEL 16,264120BA26,2026-05-28,2026-07-19,GPV,B2B,5,0,HER,HER,CRETE,8,5527.0,NON RENSEIGNÉ,3969.4950000000003,884.32,673.1849999999996
HOTEL 8,767210BA76,2026-04-22,2026-07-19,GPV,B2B,2,2,PAR,HER,CRETE,12,7694.0,TO,6496.911,1190.72,6.3689999999999145
HOTEL 8,303179AA30,2026-01-08,2026-07-19,GPV,B2B,2,1,HER,HER,CRETE,9,4306.0,NON RENSEIGNÉ,2796.1200000000003,688.96,820.9199999999996
